datetime,updatedAt,estimationMethod,mix
2026-04-21T13:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 35103.5, 'geothermal': None, 'biomass': 1157.5, 'coal': 0, 'wind': 6029, 'solar': 13521.5, 'hydro': 4705, 'gas': 469, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1914, 'discharge': None}, 'battery storage': {'charge': 16, 'discharge': None}, 'flows': {'exports': 12528, 'imports': 0}}"
2026-04-21T14:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 35127, 'geothermal': None, 'biomass': 1163.5, 'coal': 0, 'wind': 6901, 'solar': 11862.5, 'hydro': 5128.5, 'gas': 501.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1008, 'discharge': None}, 'battery storage': {'charge': 26, 'discharge': None}, 'flows': {'exports': 14668, 'imports': 0}}"
2026-04-21T15:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 35139.5, 'geothermal': None, 'biomass': 1166.5, 'coal': 0, 'wind': 7781, 'solar': 9122.5, 'hydro': 5526, 'gas': 505, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 802.5, 'discharge': None}, 'battery storage': {'charge': 27.5, 'discharge': None}, 'flows': {'exports': 14784, 'imports': 0}}"
2026-04-21T16:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 36822, 'geothermal': None, 'biomass': 1165.5, 'coal': 0, 'wind': 12368.5, 'solar': 7247.5, 'hydro': 6129, 'gas': 514.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1810.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 15571, 'imports': 0}}"
2026-04-21T17:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 40910, 'geothermal': None, 'biomass': 1157, 'coal': 0, 'wind': 12399.5, 'solar': 3016, 'hydro': 6740.5, 'gas': 512.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 478.5}, 'battery storage': {'charge': 22, 'discharge': None}, 'flows': {'exports': 16046, 'imports': 0}}"
2026-04-21T18:00:00.000Z,2026-05-21T02:51:09.282Z,MEASURED,"{'nuclear': 41497, 'geothermal': None, 'biomass': 1165.5, 'coal': 0, 'wind': 11885.5, 'solar': 625.5, 'hydro': 6649, 'gas': 512, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1674.5}, 'battery storage': {'charge': None, 'discharge': 193.5}, 'flows': {'exports': 16540, 'imports': 0}}"
2026-04-21T19:00:00.000Z,2026-05-21T02:49:47.497Z,MEASURED,"{'nuclear': 41853.5, 'geothermal': None, 'biomass': 1163.5, 'coal': 0, 'wind': 12534.5, 'solar': 0, 'hydro': 6360.5, 'gas': 584, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1514.5}, 'battery storage': {'charge': None, 'discharge': 32.5}, 'flows': {'exports': 16887, 'imports': 0}}"
2026-04-21T20:00:00.000Z,2026-05-21T02:49:50.583Z,MEASURED,"{'nuclear': 42361, 'geothermal': None, 'biomass': 1169, 'coal': 0, 'wind': 13247.5, 'solar': 0, 'hydro': 6161, 'gas': 704, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1865}, 'battery storage': {'charge': None, 'discharge': 94}, 'flows': {'exports': 18169, 'imports': 0}}"
2026-04-21T21:00:00.000Z,2026-05-21T02:51:09.282Z,MEASURED,"{'nuclear': 41668.5, 'geothermal': None, 'biomass': 1166.5, 'coal': 0, 'wind': 14168, 'solar': 0, 'hydro': 5881.5, 'gas': 514.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1083.5}, 'battery storage': {'charge': None, 'discharge': 75.5}, 'flows': {'exports': 17872, 'imports': 0}}"
2026-04-21T22:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 41719, 'geothermal': None, 'biomass': 1169, 'coal': 0, 'wind': 14563, 'solar': 0, 'hydro': 5569, 'gas': 383, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 788.5, 'discharge': None}, 'battery storage': {'charge': 8, 'discharge': None}, 'flows': {'exports': 17887, 'imports': 0}}"
2026-04-21T23:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 41104, 'geothermal': None, 'biomass': 1162.25, 'coal': 0, 'wind': 14557.75, 'solar': 0, 'hydro': 5455.25, 'gas': 366, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1716, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 13.75}, 'flows': {'exports': 17914, 'imports': 0}}"
2026-04-22T00:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 40280.5, 'geothermal': None, 'biomass': 1162.5, 'coal': 0, 'wind': 14407.5, 'solar': 0, 'hydro': 5081.5, 'gas': 372, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2241.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 6.5}, 'flows': {'exports': 17929, 'imports': 0}}"
2026-04-22T01:00:00.000Z,2026-05-22T02:37:52.279Z,MEASURED,"{'nuclear': 38873.5, 'geothermal': None, 'biomass': 1164.5, 'coal': 0, 'wind': 13915, 'solar': 0, 'hydro': 4926.5, 'gas': 375.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2411, 'discharge': None}, 'battery storage': {'charge': 18, 'discharge': None}, 'flows': {'exports': 17621, 'imports': 0}}"
2026-04-22T02:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 39055, 'geothermal': None, 'biomass': 1162, 'coal': 0, 'wind': 13214, 'solar': 0, 'hydro': 5075.5, 'gas': 362, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2466, 'discharge': None}, 'battery storage': {'charge': 15, 'discharge': None}, 'flows': {'exports': 17649, 'imports': 0}}"
2026-04-22T03:00:00.000Z,2026-05-22T02:37:32.951Z,MEASURED,"{'nuclear': 39728, 'geothermal': None, 'biomass': 1164.5, 'coal': 0, 'wind': 13146, 'solar': 0, 'hydro': 5271, 'gas': 343.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2423.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 37}, 'flows': {'exports': 16912, 'imports': 0}}"
2026-04-22T04:00:00.000Z,2026-05-22T02:37:49.483Z,MEASURED,"{'nuclear': 40875.5, 'geothermal': None, 'biomass': 1163.5, 'coal': 0, 'wind': 13219.5, 'solar': 116.5, 'hydro': 5732.5, 'gas': 356, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 472.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 83.5}, 'flows': {'exports': 16731, 'imports': 0}}"
2026-04-22T05:00:00.000Z,2026-05-22T02:37:39.352Z,MEASURED,"{'nuclear': 41746, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 13393, 'solar': 762, 'hydro': 5705.5, 'gas': 378, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1046.5}, 'battery storage': {'charge': None, 'discharge': 61.5}, 'flows': {'exports': 16591, 'imports': 0}}"
2026-04-22T06:00:00.000Z,2026-05-22T02:37:46.897Z,MEASURED,"{'nuclear': 41272, 'geothermal': None, 'biomass': 1158, 'coal': 0, 'wind': 11856.5, 'solar': 3139.5, 'hydro': 5813.5, 'gas': 340.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1859}, 'battery storage': {'charge': None, 'discharge': 105}, 'flows': {'exports': 16216, 'imports': 0}}"
2026-04-22T07:00:00.000Z,2026-05-22T02:37:35.766Z,MEASURED,"{'nuclear': 40817.5, 'geothermal': None, 'biomass': 1163, 'coal': 0, 'wind': 10491, 'solar': 6159, 'hydro': 5072, 'gas': 341, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 383.5}, 'battery storage': {'charge': None, 'discharge': 23.5}, 'flows': {'exports': 15066, 'imports': 0}}"
2026-04-22T08:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 39490, 'geothermal': None, 'biomass': 1162, 'coal': 0, 'wind': 7501.5, 'solar': 7802, 'hydro': 4684, 'gas': 356.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 696, 'discharge': None}, 'battery storage': {'charge': 24, 'discharge': None}, 'flows': {'exports': 11388, 'imports': 4}}"
2026-04-22T09:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 37895, 'geothermal': None, 'biomass': 1142.5, 'coal': 0, 'wind': 7594.5, 'solar': 10159, 'hydro': 4449.5, 'gas': 354, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1837.5, 'discharge': None}, 'battery storage': {'charge': 61, 'discharge': None}, 'flows': {'exports': 9554, 'imports': 0}}"
2026-04-22T10:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 35746.5, 'geothermal': None, 'biomass': 1149, 'coal': 0, 'wind': 5877, 'solar': 11315, 'hydro': 3898, 'gas': 357, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1821.5, 'discharge': None}, 'battery storage': {'charge': 27.5, 'discharge': None}, 'flows': {'exports': 7156, 'imports': 1103}}"
2026-04-22T11:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 35030.5, 'geothermal': None, 'biomass': 1148.5, 'coal': 0, 'wind': 5728, 'solar': 11830, 'hydro': 3726, 'gas': 360.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1871, 'discharge': None}, 'battery storage': {'charge': 23.5, 'discharge': None}, 'flows': {'exports': 7622, 'imports': 1015}}"
2026-04-22T12:00:00.000Z,2026-05-22T02:37:30.737Z,MEASURED,"{'nuclear': 35198, 'geothermal': None, 'biomass': 1146.5, 'coal': 0, 'wind': 5693, 'solar': 11521.5, 'hydro': 3670, 'gas': 329, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1647.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 8.5}, 'flows': {'exports': 7660, 'imports': 986}}"
2026-04-22T13:00:00.000Z,2026-05-22T02:37:32.951Z,MEASURED,"{'nuclear': 34772.5, 'geothermal': None, 'biomass': 1138, 'coal': 0, 'wind': 5389, 'solar': 10736.5, 'hydro': 3917.5, 'gas': 351.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1412.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 10.5}, 'flows': {'exports': 7918, 'imports': 595}}"
2026-04-22T14:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 35182.5, 'geothermal': None, 'biomass': 1138.5, 'coal': 0, 'wind': 6524.5, 'solar': 9502.5, 'hydro': 4867, 'gas': 379.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 979.5, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11011, 'imports': 53}}"
2026-04-22T15:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 35701.5, 'geothermal': None, 'biomass': 1147.5, 'coal': 0, 'wind': 7635.5, 'solar': 7509, 'hydro': 5346, 'gas': 391.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1036, 'discharge': None}, 'battery storage': {'charge': 1, 'discharge': None}, 'flows': {'exports': 12669, 'imports': 47}}"
2026-04-22T16:00:00.000Z,2026-05-22T02:37:25.335Z,MEASURED,"{'nuclear': 37284, 'geothermal': None, 'biomass': 1146, 'coal': 0, 'wind': 11171, 'solar': 6001, 'hydro': 5689, 'gas': 392, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 77, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 70}, 'flows': {'exports': 14950, 'imports': 219}}"
2026-04-22T17:00:00.000Z,2026-05-22T02:37:32.951Z,MEASURED,"{'nuclear': 38175.5, 'geothermal': None, 'biomass': 1146.5, 'coal': 0, 'wind': 10155, 'solar': 2659.5, 'hydro': 7415, 'gas': 416.5, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3048.5}, 'battery storage': {'charge': None, 'discharge': 161}, 'flows': {'exports': 14175, 'imports': 59}}"
2026-04-22T18:00:00.000Z,2026-05-22T02:37:44.184Z,MEASURED,"{'nuclear': 40420.5, 'geothermal': None, 'biomass': 1156.5, 'coal': 0, 'wind': 9828, 'solar': 644.5, 'hydro': 8244.5, 'gas': 834.5, 'oil': 380, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3082.5}, 'battery storage': {'charge': None, 'discharge': 167}, 'flows': {'exports': 16781, 'imports': 0}}"
2026-04-22T19:00:00.000Z,2026-04-29T00:33:22.933Z,MEASURED,"{'nuclear': 41232, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 11324.5, 'solar': 0, 'hydro': 7287.5, 'gas': 801.5, 'oil': 358, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2566.5}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 17822, 'imports': 0}}"
2026-04-22T20:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 42025, 'geothermal': None, 'biomass': 1156, 'coal': 0, 'wind': 12089, 'solar': 0, 'hydro': 6931.5, 'gas': 758.5, 'oil': 307.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2059.5}, 'battery storage': {'charge': 16, 'discharge': None}, 'flows': {'exports': 18254, 'imports': 0}}"
2026-04-22T21:00:00.000Z,2026-04-29T00:35:29.494Z,MEASURED,"{'nuclear': 42355.5, 'geothermal': None, 'biomass': 1168, 'coal': 0, 'wind': 12300.5, 'solar': 0, 'hydro': 6365, 'gas': 565.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1685}, 'battery storage': {'charge': None, 'discharge': 0.5}, 'flows': {'exports': 17660, 'imports': 0}}"
2026-04-22T22:00:00.000Z,2026-05-22T02:37:46.897Z,MEASURED,"{'nuclear': 42244, 'geothermal': None, 'biomass': 1171, 'coal': 0, 'wind': 12176.5, 'solar': 0, 'hydro': 5558, 'gas': 389.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 952.5}, 'battery storage': {'charge': None, 'discharge': 59}, 'flows': {'exports': 18081, 'imports': 0}}"
2026-04-22T23:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 42152.5, 'geothermal': None, 'biomass': 1167, 'coal': 0, 'wind': 11608.5, 'solar': 0, 'hydro': 5551.5, 'gas': 375.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 223.5}, 'battery storage': {'charge': None, 'discharge': 28.5}, 'flows': {'exports': 18223, 'imports': 0}}"
2026-04-23T00:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 42121, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 10791.5, 'solar': 0, 'hydro': 5226.5, 'gas': 386, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 351, 'discharge': None}, 'battery storage': {'charge': 9.5, 'discharge': None}, 'flows': {'exports': 18347, 'imports': 0}}"
2026-04-23T01:00:00.000Z,2026-05-23T00:12:25.165Z,MEASURED,"{'nuclear': 41720, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 10109.5, 'solar': 0, 'hydro': 5100, 'gas': 377.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1172.5, 'discharge': None}, 'battery storage': {'charge': 39.5, 'discharge': None}, 'flows': {'exports': 18130, 'imports': 0}}"
2026-04-23T02:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 41891.5, 'geothermal': None, 'biomass': 1156.5, 'coal': 0, 'wind': 9580, 'solar': 0, 'hydro': 5341.5, 'gas': 387.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1331.5, 'discharge': None}, 'battery storage': {'charge': 21.5, 'discharge': None}, 'flows': {'exports': 18023, 'imports': 0}}"
2026-04-23T03:00:00.000Z,2026-05-23T00:13:03.051Z,MEASURED,"{'nuclear': 42276.5, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 9264, 'solar': 0, 'hydro': 5748, 'gas': 391, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 653.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 36.5}, 'flows': {'exports': 17566, 'imports': 0}}"
2026-04-23T04:00:00.000Z,2026-05-23T00:11:45.668Z,MEASURED,"{'nuclear': 42296, 'geothermal': None, 'biomass': 1143.5, 'coal': 0, 'wind': 9042.5, 'solar': 148, 'hydro': 6123.5, 'gas': 347, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1518}, 'battery storage': {'charge': None, 'discharge': 51.5}, 'flows': {'exports': 16018, 'imports': 0}}"
2026-04-23T05:00:00.000Z,2026-05-23T00:11:53.115Z,MEASURED,"{'nuclear': 42333, 'geothermal': None, 'biomass': 1135, 'coal': 0, 'wind': 9038, 'solar': 877.5, 'hydro': 6964, 'gas': 364.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2566.5}, 'battery storage': {'charge': None, 'discharge': 75}, 'flows': {'exports': 15573, 'imports': 0}}"
2026-04-23T06:00:00.000Z,2026-05-23T00:11:16.199Z,MEASURED,"{'nuclear': 42110.5, 'geothermal': None, 'biomass': 1138, 'coal': 0, 'wind': 8072, 'solar': 3826.5, 'hydro': 7072.5, 'gas': 376, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2740.5}, 'battery storage': {'charge': None, 'discharge': 51.5}, 'flows': {'exports': 15678, 'imports': 0}}"
2026-04-23T07:00:00.000Z,2026-05-23T00:11:53.115Z,MEASURED,"{'nuclear': 41653, 'geothermal': None, 'biomass': 1150, 'coal': 0, 'wind': 5926.5, 'solar': 8055.5, 'hydro': 5793.5, 'gas': 376, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1430.5}, 'battery storage': {'charge': None, 'discharge': 112}, 'flows': {'exports': 15213, 'imports': 0}}"
2026-04-23T08:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 39866.5, 'geothermal': None, 'biomass': 1149, 'coal': 0, 'wind': 4693, 'solar': 12354.5, 'hydro': 4690.5, 'gas': 369.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 437.5, 'discharge': None}, 'battery storage': {'charge': 58.5, 'discharge': None}, 'flows': {'exports': 13922, 'imports': 0}}"
2026-04-23T09:00:00.000Z,2026-04-30T00:38:40.727Z,MEASURED,"{'nuclear': 36086.5, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 2811, 'solar': 11515, 'hydro': 4322.5, 'gas': 385, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1557.5, 'discharge': None}, 'battery storage': {'charge': 27.5, 'discharge': None}, 'flows': {'exports': 7173, 'imports': 305}}"
2026-04-23T10:00:00.000Z,2026-05-23T00:13:20.061Z,MEASURED,"{'nuclear': 35064, 'geothermal': None, 'biomass': 1155, 'coal': 0, 'wind': 3197, 'solar': 13173, 'hydro': 3960.5, 'gas': 378, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1874, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 8.5}, 'flows': {'exports': 7277, 'imports': 304}}"
2026-04-23T11:00:00.000Z,2026-05-23T00:13:15.469Z,MEASURED,"{'nuclear': 34998, 'geothermal': None, 'biomass': 1152.5, 'coal': 0, 'wind': 3187.5, 'solar': 14093.5, 'hydro': 3707.5, 'gas': 384, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1943, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 15.5}, 'flows': {'exports': 8674, 'imports': 16}}"
2026-04-23T12:00:00.000Z,2026-04-30T00:38:40.727Z,MEASURED,"{'nuclear': 34626.5, 'geothermal': None, 'biomass': 1151.5, 'coal': 0, 'wind': 2986, 'solar': 14321, 'hydro': 3672.5, 'gas': 373.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1767.5, 'discharge': None}, 'battery storage': {'charge': 14, 'discharge': None}, 'flows': {'exports': 8383, 'imports': 0}}"
2026-04-23T13:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 34935.5, 'geothermal': None, 'biomass': 1151, 'coal': 0, 'wind': 2999, 'solar': 13823, 'hydro': 3779, 'gas': 360, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1430, 'discharge': None}, 'battery storage': {'charge': 22, 'discharge': None}, 'flows': {'exports': 9677, 'imports': 0}}"
2026-04-23T14:00:00.000Z,2026-05-02T00:36:33.510Z,MEASURED,"{'nuclear': 34952.5, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 3616.5, 'solar': 12420, 'hydro': 4299, 'gas': 380, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1517, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 7.5}, 'flows': {'exports': 11338, 'imports': 37}}"
2026-04-23T15:00:00.000Z,2026-04-30T00:38:40.727Z,MEASURED,"{'nuclear': 34648, 'geothermal': None, 'biomass': 1148.5, 'coal': 0, 'wind': 7769.5, 'solar': 13057, 'hydro': 4717, 'gas': 378, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1751, 'discharge': None}, 'battery storage': {'charge': 59, 'discharge': None}, 'flows': {'exports': 15589, 'imports': 0}}"
2026-04-23T16:00:00.000Z,2026-05-23T00:12:01.225Z,MEASURED,"{'nuclear': 37127, 'geothermal': None, 'biomass': 1153.5, 'coal': 0, 'wind': 8551, 'solar': 8584.5, 'hydro': 5202, 'gas': 369.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 461, 'discharge': None}, 'battery storage': {'charge': 13.5, 'discharge': None}, 'flows': {'exports': 14973, 'imports': 0}}"
2026-04-23T17:00:00.000Z,2026-05-23T00:12:04.314Z,MEASURED,"{'nuclear': 41627.5, 'geothermal': None, 'biomass': 1156.5, 'coal': 0, 'wind': 8656.5, 'solar': 3522, 'hydro': 6234, 'gas': 388, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1731.5}, 'battery storage': {'charge': None, 'discharge': 171.5}, 'flows': {'exports': 15797, 'imports': 0}}"
2026-04-23T18:00:00.000Z,2026-05-23T00:12:57.075Z,MEASURED,"{'nuclear': 42951, 'geothermal': None, 'biomass': 1157, 'coal': 0, 'wind': 9002, 'solar': 730.5, 'hydro': 6412, 'gas': 376.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3264.5}, 'battery storage': {'charge': None, 'discharge': 207}, 'flows': {'exports': 17632, 'imports': 0}}"
2026-04-23T19:00:00.000Z,2026-05-23T00:13:15.469Z,MEASURED,"{'nuclear': 43075, 'geothermal': None, 'biomass': 1157, 'coal': 0, 'wind': 10749, 'solar': 0, 'hydro': 6318.5, 'gas': 381.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2195}, 'battery storage': {'charge': None, 'discharge': 98.5}, 'flows': {'exports': 18154, 'imports': 0}}"
2026-04-23T20:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 43057, 'geothermal': None, 'biomass': 1148, 'coal': 0, 'wind': 11092.5, 'solar': 0, 'hydro': 6010, 'gas': 383.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1576.5}, 'battery storage': {'charge': 73, 'discharge': None}, 'flows': {'exports': 17189, 'imports': 0}}"
2026-04-23T21:00:00.000Z,2026-04-30T00:36:01.127Z,MEASURED,"{'nuclear': 43527.5, 'geothermal': None, 'biomass': 1147, 'coal': 0, 'wind': 11178.5, 'solar': 0, 'hydro': 5676.5, 'gas': 385, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1085.5}, 'battery storage': {'charge': 30, 'discharge': None}, 'flows': {'exports': 17068, 'imports': 0}}"
